enrol_id,dataset,ch_en,ground_truth_transcript,enrol_asr_result,TER
M_R003S04C01_001-M_1221.83_1227.44,AISHELL-4,ch,你不给我先介绍介绍 周围的一个环境啊 你看咱房产 啊前半楼跟后半楼 你看,你不给我先介绍介绍周围的小环境啊你看他班长啊前排楼跟后排楼你看,0.21875
M_R003S04C01_001-M_1229.19_1235.99,AISHELL-4,ch,你看看咱环境介绍一遍 咱这楼你看 这这是高的 这是复式的 呃前面儿有呃花园儿对吧 嗯,你看看咱环境介绍一遍咱这楼你看这这是高的这是复式的前面儿有花园儿对吧,0.08108108108108109
M_R003S04C01_001-M_1270.11_1275.61,AISHELL-4,ch,销售的基本的 咱 你们自己 咱自己房产的这些东西 你们现在都没掌握呢,销售的基本的咱你们自己咱自己的房产的这些东西你们现在都没掌握呢,0.03333333333333333
M_R003S04C01_001-M_1290.03_1295.93,AISHELL-4,ch,每开放个楼盘 我们都是 带你们亲力亲为去现场看了的,每开发的楼盘我们都是带你们亲力亲为去现场看了的,0.08695652173913043
M_R003S04C01_001-M_1319.54_1327.15,AISHELL-4,ch,我我需求提给你们啦 你们有按照我的需求给我推举了 呃是我要个安静的啊郊区,我我需求得提给你们啦你们有按照我的需求给我推这个呃是我要个安静的啊郊区,0.08823529411764706
M_R003S04C01_001-M_1423.35_1428.37,AISHELL-4,ch,那个我相中你们那个楼房那个四零二啦 你们那个四零二 嗯,那个我相中你们那个楼房那个四零二啦你们那个四零二嗯,0.0
M_R003S04C01_001-M_1447.19_1456.12,AISHELL-4,ch,这个四层的我就要四层的 同等价位的在哪栋楼 还有有楼房间嗯布局是什么样的,这个四层的我就要四层的同等价位的咱得东楼还有楼有楼房间呃布局是什么样的,0.14705882352941177
M_R003S04C01_001-M_15.55_20.77,AISHELL-4,ch,呃 这次咱们把大家这个销售啊叫过来啊 咱简单做一下交流,呃这次咱们把大家各个销售啊叫过来啊咱简单做一下儿交流,0.08
M_R003S04C01_001-M_1650.69_1657.89,AISHELL-4,ch,呃比较交通便利的 咱在这个市中心这个附近 嗯 啊 但价格稍微贵高一点儿,呃比较交通便利的在咱这个市中心这个附近呃咱价格稍微贵高一点儿,0.16129032258064516
M_R003S04C01_001-M_1657.91_1663.19,AISHELL-4,ch,大概是在呃七千五左右 像呃价格稍便宜点儿在三千,大概是在呃七千五左右像呃价格便宜点儿的在三千,0.09090909090909091
M_R003S04C01_001-M_1761.08_1770.60,AISHELL-4,ch,是不是啊这让我这再给你们普及一下这个啊咱这个房产销售的 不是普及一下这个销售的基础工作啊,是不是啊就是让我这再给你们普及一下这个啊咱这个房产销售的不是普及一下这个销售的基本工作,0.09302325581395349
M_R003S04C01_001-M_1871.44_1877.95,AISHELL-4,ch,以前也那干过你们也集中也干过不少就是以前的那个推销,以前也也干过你们也其中也干过不少就是以前的这个推销,0.12
M_R003S04C01_001-M_1895.13_1900.70,AISHELL-4,ch,你去哪个大商场看看 逛个商场去买衣服的 哪个销售 不是主动上去呃,你去哪个大商场看看主逛商场去买衣服的哪个销售不是主动上去呃,0.06896551724137931
M_R003S04C01_001-M_194.39_201.06,AISHELL-4,ch,所以嗯各位呀也是嗯嗯较真的来也是咱把这在这几个,所以嗯各位啊也是较真儿的来啊也是咱把这在这几个,0.21739130434782608
M_R003S04C01_001-M_201.08_213.50,AISHELL-4,ch,房产的地产这个位置啊 嗯 你们也都知道 嗯 为什么没销售出去啊 你们也之间也互相讨论一下为什么呃 有的人家就是能销售呃啊 团队能销售咱这个团队,房产的地产这个位置啊你们也都知道为什么没销售出去啊你们也之间也互相讨论一下为什么呃有的人家就是能销售呃咱团队能销售咱这个团队,0.046875
M_R003S04C01_001-M_280.20_293.48,AISHELL-4,ch,带过哪些客户儿对吧看过哪些房子 客户这个 呃有没有购买的意向 或者有没有 一呃定了个交 定金的这个状态啊心里状态你们谁谁先说一说,带过哪些客户儿对吧看过哪些房子客户儿这个呃有没有购买的意向或者有没有呃呃定了个交定金的这个状态啊心理状态你们谁谁先说一说,0.05084745762711865
M_R003S04C01_001-M_35.30_42.66,AISHELL-4,ch,或者销售目标呃本来就是该销售出去的房子呃本个月一辆一这呃,或者销售目标本来就是该销售出去的房子呃本月一辆就是嗯,0.17857142857142858
M_R003S04C01_001-M_379.22_385.46,AISHELL-4,ch,不要找咱那个客观理由说咱这房子不太好 咱这是房子是五证四证 咱五证马上也下来,不要找咱们客观理由说咱这房子不太好咱这是房子是五证四证这五证马上也下来,0.08333333333333333
M_R003S04C01_001-M_42.82_48.71,AISHELL-4,ch,一个房 一一一个没销售出去本来不应该销售的呀 哎 倒有明显的一些突破,一个房一一一个没销售出去本来不该销售的呀诶到明显的一些突破,0.12903225806451613
M_R003S04C01_001-M_451.46_458.19,AISHELL-4,ch,你们的这个力度之上 他呃这个优惠力度不够的话 你可以找我申请,你们这个力度之上他呃这个优惠力度不够的话你可以找我申请,0.03571428571428571
M_R003S04C01_001-M_528.29_534.36,AISHELL-4,ch,虽然你简单装修 那你怎么没把你那个方案就是你给客户进行推销呢,是啊你选择装修那你怎么没把你这个方案就是你给客户进行推销呢,0.1724137931034483
M_R003S04C01_001-M_54.21_59.31,AISHELL-4,ch,比如咱呃这个新开盘的开盘的这个学区房,比如咱呃这个新开盘的开盘的这个学区房,0.0
M_R003S04C01_001-M_550.71_558.42,AISHELL-4,ch,对 这是你们的一个销售策略啊对吧咱这现在说是 呃呃 找一些原因是为什么这,对这是你们的一个销售策略啊对吧咱现在说是呃呃找一些原因是为什么这,0.030303030303030304
M_R003S04C01_001-M_59.34_65.18,AISHELL-4,ch,嗯这个学区房现在都是火爆的一个呃销售这个名词儿,啊这个学区房现在都是火爆的一个呃销售的这个名词儿,0.08695652173913043
M_R003S04C01_001-M_65.29_75.94,AISHELL-4,ch,呃本来说是该有一定的这个上涨率 但是呃上个季度明显没有是上涨,啊本来说是该有一定的这个上涨率但是呃上个季度明显没有上涨,0.06896551724137931
M_R003S04C01_001-M_76.14_88.57,AISHELL-4,ch,呃 像市中心这种呃 这个也开盘了一个叫承租房 这里都是 呃 该销售的呃好销售的一个销售平台 销售路子,呃像市中心这种呃这个也开盘了一个呃城中房这也都是呃该销售的呃好销售的一个销售平台销售路子,0.09090909090909091
M_R003S04C01_001-M_818.29_824.31,AISHELL-4,ch,对吧 嗯 七十万左右的 嗯 呃你说哦 呃咱这有偏远的你看看,对吧七十万左右的你说哦呃咱这有偏远的你看看,0.125
M_R003S04C01_001-M_824.35_833.66,AISHELL-4,ch,嗯 满意不满意 噢 我可以带你去看看房 你不能跟客户儿硬气怼过去了一句 我不好意思 我这儿没有你这儿房源 嗯 那你这是拒绝客户儿,满意不满意我可以带你去看房你不能跟客户一起怼过去这句我不好意思我这儿没有你这儿房源那你这拒绝客户,0.19642857142857142
M_R003S04C01_001-M_833.72_838.75,AISHELL-4,ch,嗯 以外呀 嗯 你这你这嗯怎么当这销售呢 嗯,你卖啊你这你你怎么当这销售呢,0.4444444444444444
M_R003S04C01_001-M_860.33_867.17,AISHELL-4,ch,咱那 咱现在给给他说嘞不是一个话题 就说我七十万没有这个 呃买这个房的这个,咱这你看现在跟其他超市说这话题比如说嗯我七十万没有这个呃买这个房的这个,0.4117647058823529
M_R003S04C01_001-M_874.80_884.37,AISHELL-4,ch,这个 你七十万这个一百二十平嘞 我这儿没有你这儿嘞 这个需求 咱可以呃进行一个贷款方式 对吧 嗯 嗯 你之前为什么没给我做做这个推销呢,这个你七十万这个一百二十平的我这儿没有你这儿这个需求咱可以呃进行一个贷款方式对吧你之前为什么没给我做做这个推销呢,0.06779661016949153
M_R003S04C01_001-M_917.75_931.33,AISHELL-4,ch,抵押 嗯 对呀 也可以抵押贷款 嗯 咱这都可以的 对吧 嗯 你实在就是不够的 我可以偏的郊区 偏远有有一类似房型 对吧 嗯 呃 再不行的话呃我们看哪还有一些,抵押对吧也可以抵押贷款这都可以的对吧你实在就是不够的我可以偏呃郊区偏远有有一类似房型对吧呃再不行的话呃我们房产还有一些,0.140625
M_R003S04C01_002-M_2157.96_2163.73,AISHELL-4,ch,销售要去过需要通过聆听来了解客户嘞需求,销售要需不需要通过聆听来了解客户嘞需求,0.10526315789473684
M_R003S04C01_002-M_2174.75_2180.82,AISHELL-4,ch,维系一种良好的关系 多为客户着想 他就还是才会再继续,维系一种良好的关系多为客户着想但是我还是还会再继续,0.16666666666666666
M_R003S04C01_002-M_2195.80_2204.77,AISHELL-4,ch,与其 嗯比如说客户需要需要什么的错层的复合的喜欢临街的还是,与需嗯比如说客户需要需要什么的错层的复合的喜欢连接的还是,0.10714285714285714
M_R003S04C01_002-M_2209.28_2214.83,AISHELL-4,ch,一些来给出客人他喜好的一种房源,一些来给出客人他喜好的一种房源,0.0
M_R003S04C01_003-F_2037.33_2042.50,AISHELL-4,ch,同品质楼盘的项目 看看均价是多少 再根据楼盘的特点,同品质楼盘的项目看看均价是多少再根据楼盘的特点,0.0
M_R003S04C01_003-F_2042.53_2053.13,AISHELL-4,ch,例如区位性质等 推出一个合理的房价 只有价格合适看房的人才多 从而带动销售 往往销售太高的楼层,例如区位性质等推出一个合理的房价只有价格合适看房的人才多从而带动销售往往销售太高的楼层,0.0
M_R003S04C01_003-F_2056.66_2062.10,AISHELL-4,ch,销售最好形成自己的风格 不能硬搬公司的销售条例,销售最好形成自己的风格不能硬搬公司的销售条例,0.0
M_R003S04C01_003-F_2071.87_2077.49,AISHELL-4,ch,业主在购置过程中 往往会因为细节部分来选房,业主在购置过程中往往会因为细节部分来选房,0.0
M_R003S04C01_003-F_2097.20_2108.12,AISHELL-4,ch,服务于客户 欺骗客户会给自己带来更多的麻烦当户型没有个性户型周围没有光就说是光线特别充足,服务于客户欺骗客户会给自己带来更多的麻烦当户型没有个性户型周围没有光据说是光线特别充足,0.023255813953488372
M_R003S04C01_003-F_2109.52_2118.63,AISHELL-4,ch,这会让顾客觉得你不够诚恳 你的口碑也会受到影响要有耐心做房产销售要,这会让顾客觉得你不够诚实你的口碑也会受到影响要有耐心做房产销售要,0.03125
M_R003S04C01_003-F_2119.29_2129.37,AISHELL-4,ch,要有亲和力 要主动去联系客户 有耐心的对待客户 即使客户看了十套房不满 你也要用最礼貌的姿态对待客户,要有亲和力要主动去联系客户有耐心的对待客户即使客户看了十套房不买你也要用最礼貌的姿态对待客户,0.021739130434782608
M_R003S04C01_003-F_2132.76_2138.70,AISHELL-4,ch,和专业素养房产销售方面对着各种各样的客户,和专业素养房产销售方面对着各种各样的客户,0.0
M_R003S04C01_003-F_2138.73_2143.88,AISHELL-4,ch,不同的客户表现的态度不同 当客户对你的房子不满时,不同的客户表现的态度不同当客户对你的房子不满时,0.0
M_R003S04C01_003-F_2144.02_2149.10,AISHELL-4,ch,这是很正常的事情没有人会按照你的想法办事 因此,这是很正常的事情没有人会按照你的想法办事因此,0.0
M_R003S04C01_004-F_100.30_112.42,AISHELL-4,ch,嗯 那个那个那个那个那个村儿里人儿买的多 那现在娶媳妇县城比 郊区嘞那个 那个那个得得郊区买房子买楼房 嗯 价格儿相对实惠,就是那个那个那个那个那个村儿里边儿买的多现在娶媳妇儿现场必须郊区嘞那个那个那个得在郊区买房子买楼房价格儿呢相对实惠一点儿,0.2727272727272727
M_R003S04C01_004-F_1514.96_1523.22,AISHELL-4,ch,是一体的 然后它客厅跟厨房连着 不是厨房呃 客厅给餐厅连着 显着那空间大,是一体的然后它客厅跟厨房连着不是厨房呃客厅跟餐厅连着显得那空间大,0.0625
M_R003S04C01_004-F_1523.28_1531.57,AISHELL-4,ch,哦 他那个阳台给那个餐厅那块儿就给那个给那客厅旁边儿然后阳光充足也通透,然后他那个阳台跟那个餐厅那块儿就跟那跟那客厅旁边儿然后阳光充足也通透,0.17647058823529413
M_R003S04C01_004-F_1786.24_1791.24,AISHELL-4,ch,啊 想买意向那个是不是 哎 找资深的专门儿给她推销,呃想把意向那个就是哎找资深的专门儿给他推销,0.22727272727272727
M_R003S04C01_004-F_1919.64_1926.00,AISHELL-4,ch,多做做培训就是 你你那个 带他们来以后先找那个资深的先介绍 然后我们就,多做做培训就是那那个带他们来以后先找那个资深的先介绍然后我们就,0.0625
M_R003S04C01_004-F_1939.40_1946.73,AISHELL-4,ch,你你们谁介绍好嘞 先我们跟着学点儿有 有有买购买意向,你你们谁介绍好了先我们跟着学点儿我们给他尽量有有有买购买意向,0.2916666666666667
M_R003S04C01_004-F_1994.49_2003.80,AISHELL-4,ch,然后把他们带来以后 你觉得然后你就你就教他自身会销售呗 比如这个销售啊,然后把他们带来以后你觉着哪销售好了你就你就叫他自身会销售嘞比如这个小伙儿忽悠他,0.42424242424242425
M_R003S04C01_004-F_2005.00_2011.09,AISHELL-4,ch,给他介绍 然后然后我们跟他学呗 做销售 也慢慢儿的不积累经验了那咋弄啊,给他介绍然后然后我们跟他学呗就销售学慢慢儿的不积累经验了那咋弄啊,0.0625
M_R003S04C01_004-F_504.35_513.62,AISHELL-4,ch,呃 等我装修好干啥了 因为他孩子已经考学校了 那人再装修干啥耽误时间 一般就是 呃 咱可以提前给他,呃等我装修好干啥嘞因为他孩子已经考学校了那也在装修干啥耽误时间一般就是呃咱可以提前给他,0.06976744186046512
